Year,Continent,Country Name,Product Name,US Customs District,Value (USD),Volume (kg)
2015,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",234329,70794
2015,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",105499,29317
2015,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",88571,19999
2015,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",37368,637
2015,OCEANIA,AUSTRALIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",181029,5286
2015,ASIA,PHILIPPINES,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",335529,13608
2015,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",355062,7431
2015,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",12403,284
2015,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",23770,452
2015,EUROPE,MALTA,TUNA BLUEFIN SOUTHERN FROZEN,"HONOLULU, HI",6288,83
2015,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",278566,6388
2014,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",28803,4599
2014,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",42680,5902
2014,ASIA,SRI LANKA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",36246,3088
2014,ASIA,PHILIPPINES,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",17202,3123
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",33033,918
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",21627,655
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",67986,1778
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",221165,6311
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",5113,162
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",230413,6254
2014,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",5058,119
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",5293070,140517
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",57757,1693
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",475098,14958
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",256512,7718
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",35600,1175
2014,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",4988222,128486
2014,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",37536,1403
2014,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",74917,2832
2014,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",16516,600
2014,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",10021,412
2014,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",1240400,81037
2014,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW ORLEANS, LA",8362,205
2014,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",26325,1192
2014,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",13950,633
2014,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",427173,41939
2014,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",5723076,321543
2014,NORTH AMERICA,CANADA,TUNA BLUEFIN SOUTHERN FRESH,"PORTLAND, ME",39198,2470
2014,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",4417,286
2014,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",10150,663
2014,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",27777,4488
2014,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",97800,5443
2014,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NORFOLK, VA",66000,3924
2014,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",67959,902
2014,EUROPE,MALTA,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",7618,111
2014,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",20045,276
2014,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"HONOLULU, HI",29467,396
2014,NORTH AMERICA,MEXICO,TUNA BLUEFIN ATLANTIC FROZEN,"SAN DIEGO, CA",10000,5000
2014,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",148084,44738
2014,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",185639,52121
2014,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",142946,43186
2014,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",260951,78837
2014,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",309538,73760
2014,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",28175,368
2014,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",725628,12878
2014,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",1185862,19276
2014,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",59301,1372
2014,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",81267,2037
2013,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",22115,3642
2013,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",35076,5489
2013,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",5036,124
2013,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",38802,1036
2013,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",151457,4023
2013,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",86034,1935
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",10185880,245548
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",50244,1187
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",364462,10039
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",248192,6297
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN JUAN, PR",6915,168
2013,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",1099547,26272
2013,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",184289,5944
2013,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",312751,10770
2013,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",41777,1367
2013,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",18729,764
2013,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",9870,329
2013,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",4023,205
2013,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",59814,2079
2013,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",1610836,91683
2013,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",32901,861
2013,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",141957,16275
2013,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",3875327,214760
2013,NORTH AMERICA,CANADA,TUNA BLUEFIN SOUTHERN FRESH,"PORTLAND, ME",391425,18044
2013,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",15082,2549
2013,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",10934,1340
2013,ASIA,PHILIPPINES,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",91725,9252
2013,EUROPE,PORTUGAL,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",14104,412
2013,EUROPE,PORTUGAL,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",9413,208
2013,EUROPE,MALTA,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",3437,36
2013,EUROPE,CROATIA,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",39973,560
2013,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",7532,94
2013,NORTH AMERICA,MEXICO,TUNA BLUEFIN ATLANTIC FROZEN,"SAN DIEGO, CA",14063,833
2013,ASIA,SOUTH KOREA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",46199,3160
2013,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",652397,194350
2013,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",88082,26611
2013,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",373829,112939
2013,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",211195,63805
2013,EUROPE,CYPRUS,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",91084,27518
2013,NORTH AMERICA,MEXICO,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",113744,34364
2013,OCEANIA,AUSTRALIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",169564,51228
2013,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",96813,2151
2013,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",649188,10596
2013,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",98553,1963
2013,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",124597,3004
2013,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",8825,161
2012,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",33164,4373
2012,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",45212,4013
2012,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",10266,1467
2012,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",18905,553
2012,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",34587,803
2012,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",202638,4708
2012,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",73697,1589
2012,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",9398170,244625
2012,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",863010,20942
2012,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",15225,896
2012,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",81810,2635
2012,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",237116,7127
2012,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",22478,681
2012,EUROPE,ITALY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",7913,242
2012,EUROPE,SERBIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",47222,1075
2012,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",66283,2235
2012,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",993541,62807
2012,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","OGDENSBURG, NY",21283,1103
2012,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",308088,40154
2012,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",842863,70560
2012,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",3314,1105
2012,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",38445,5493
2012,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",2446,349
2012,NORTH AMERICA,CANADA,TUNA BLUEFIN SOUTHERN FRESH,"PORTLAND, ME",24826,1295
2012,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",39365,2442
2012,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",14956,583
2012,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",7140,1103
2012,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",74516,3401
2012,ASIA,PHILIPPINES,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",314236,22214
2012,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",36694,461
2012,EUROPE,PORTUGAL,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",74641,2240
2012,EUROPE,MALTA,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",6291,49
2012,EUROPE,CROATIA,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",22833,269
2012,NORTH AMERICA,CANADA,TUNA BLUEFIN ATLANTIC FROZEN,"PORTLAND, ME",14042,1158
2012,NORTH AMERICA,MEXICO,TUNA BLUEFIN ATLANTIC FROZEN,"SAN DIEGO, CA",20205,17125
2012,ASIA,INDONESIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",53438,3062
2012,ASIA,CHINA,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",121260,36668
2012,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",470000,156078
2012,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",144231,34551
2012,EUROPE,CYPRUS,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",40233,12155
2012,OCEANIA,AUSTRALIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",25106,8369
2012,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",805757,11243
2012,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",19557,770
2012,NORTH AMERICA,MEXICO,TUNA BLUEFIN SOUTHERN FROZEN,"SAN DIEGO, CA",28809,576
2012,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",275843,4595
2012,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",31758,422
2011,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"BOSTON, MA",2511,837
2011,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"NEW YORK, NY",12302,338
2011,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"WASHINGTON, DC",3198,193
2011,ASIA,SRI LANKA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",16308,1208
2011,ASIA,VIETNAM,TUNA BLUEFIN FRESH,"WASHINGTON, DC",9228,625
2011,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",100763,3385
2011,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",241454,6176
2011,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",182908,4737
2011,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SEATTLE, WA",13942,387
2011,ASIA,JAPAN,TUNA BLUEFIN FRESH,"HONOLULU, HI",58605,1481
2011,EUROPE,FRANCE,TUNA BLUEFIN FRESH,"PORTLAND, ME",11418,270
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",137542,4011
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",6405521,187572
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"PHILADELPHIA, PA",2804,73
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",52827,1392
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",9056,263
2011,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"MIAMI, FL",56304,1744
2011,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"BOSTON, MA",50251,2555
2011,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"NEW YORK, NY",259594,7339
2011,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",354496,10307
2011,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",14363,393
2011,EUROPE,MALTA,TUNA BLUEFIN FRESH,"BOSTON, MA",87933,3571
2011,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",101841,3950
2011,EUROPE,ITALY,TUNA BLUEFIN FRESH,"BOSTON, MA",34141,1312
2011,EUROPE,ITALY,TUNA BLUEFIN FRESH,"NEW YORK, NY",2250,250
2011,EUROPE,GREECE,TUNA BLUEFIN FRESH,"NEW YORK, NY",255429,10911
2011,EUROPE,GREECE,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",1154148,35867
2011,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",1453503,80131
2011,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",76747,9503
2011,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",1029691,71320
2011,OCEANIA,FRENCH POLYNESIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",6567,496
2011,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",54428,2301
2011,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",286696,18941
2011,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"HOUSTON-GALVESTON, TX",48105,4286
2011,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",33414,966
2011,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",49983,725
2011,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",72225,1892
2011,EUROPE,SPAIN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",64554,967
2011,EUROPE,SPAIN,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",3863,31
2011,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",671680,34692
2011,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",23701,199
2011,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",545350,24610
2011,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",18474,217
2011,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",15819,1055
2011,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",6528,72
2011,NORTH AMERICA,MEXICO,TUNA BLUEFIN FROZEN,"SAN DIEGO, CA",18500,18500
2011,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",1217581,18751
2011,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",5096,196
2011,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",792689,14869
2011,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",22144,353
2010,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",112218,5356
2010,AFRICA,GAMBIA,TUNA BLUEFIN FRESH,"WASHINGTON, DC",21194,1954
2010,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"BOSTON, MA",2214,738
2010,ASIA,INDONESIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",6813,551
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",264147,9807
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",475422,14331
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",203847,5655
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SEATTLE, WA",23789,695
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"HONOLULU, HI",38474,977
2010,ASIA,JAPAN,TUNA BLUEFIN FRESH,"CHICAGO, IL",53991,1644
2010,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",14113,520
2010,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",5324502,210949
2010,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",10960,381
2010,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",215552,7877
2010,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"MIAMI, FL",39316,1497
2010,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"BOSTON, MA",5330,485
2010,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",40289,3104
2010,EUROPE,MALTA,TUNA BLUEFIN FRESH,"BOSTON, MA",339635,13611
2010,EUROPE,MALTA,TUNA BLUEFIN FRESH,"NEW YORK, NY",493120,18394
2010,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",243627,13731
2010,EUROPE,ITALY,TUNA BLUEFIN FRESH,"BOSTON, MA",35199,1523
2010,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",55359,3640
2010,EUROPE,GREECE,TUNA BLUEFIN FRESH,"BOSTON, MA",8604,496
2010,EUROPE,GREECE,TUNA BLUEFIN FRESH,"NEW YORK, NY",143336,6646
2010,EUROPE,GREECE,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",674886,29040
2010,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"NEW YORK, NY",31710,1168
2010,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",30000,1400
2010,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",2136414,117370
2010,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"OGDENSBURG, NY",32375,2585
2010,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",14543,425
2010,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",94973,11122
2010,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",410054,31112
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",7524,269
2010,OCEANIA,FRENCH POLYNESIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",4158,209
2010,SOUTH AMERICA,ECUADOR,TUNA BLUEFIN FRESH,"MIAMI, FL",7638,730
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",124826,6349
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",355058,19001
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",12881,915
2010,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",2944,316
2010,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",32835,5460
2010,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",28778,907
2010,ASIA,TAIWAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",16850,530
2010,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",13698,382
2010,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",36494,1040
2010,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",12142,165
